 ------------------------------------------------------------------------------
 ----- WATER ------------------------------------------------------------------
 ------------------------------------------------------------------------------
User:	rlulery
Date:	6/26/2013 10:38:27 AM
StationID:	0
Date	Discharge (cfs)	Subsurface Flow (cfs)	Impervious Flow (mm)	Infiltration Excess (mm)	Initial Abstracted Flow (mm)	Overland Flow (mm)	PET (mm)	AET(mm)	Average Soil Root zone (mm)	Average Soil Upperzone (mm)	Snow Pack (mm)	Precipitation (mm)
11/8/2008	197.627180294677	82.5354312472252	7.47874867380637E-66	0	0	0	0.637412530793876	0.62507917720475	34.1419944300821	0.00531060315215455	0	0
11/9/2008	195.976865982939	81.9332479712362	3.3953466450172E-70	0	0	0	0.618225577926308	0.606263474978688	33.5237669950953	0.00313395237353843	0	0
11/10/2008	194.340041789624	81.3272114020834	1.54148499202998E-74	0	0	0	0.599666212898014	0.591101771822587	33.081137215339	0.00185370761219353	0	0.15703827
11/11/2008	199.970814009968	80.4901146770544	0.0267303229121167	0.0132302206539383	0.0676426468598166	0	0.614715898337297	0.614715898337297	37.0225171285132	0.648831073678726	0	5.492151559
11/12/2008	298.294892909827	80.4454441728267	0.142215149586429	0.343825615042399	0.126424879630106	0	0.630200672140576	0.630200672140576	41.9995535846095	6.30349995478241	0	14.514297216
11/13/2008	208.935535776553	81.1075562002546	0.0260395853956571	0	0.066899441292735	0	0.657451719982462	0.657451719982462	41.9995535846095	7.89124905741344	0	5.460443
11/14/2008	227.892205608198	82.1677632020959	0.0564216512940467	0.0360892254517059	0.09124639322808	0	0.665010763957395	0.665010763957395	41.9995535846095	10.7857642143705	0	8.2968455
11/15/2008	364.987822225414	84.5081394848642	0.229779159396485	0.459734839296475	0.146019550909801	0	0.640966968356832	0.640966968356832	41.9995535846095	20.3111808876576	0	20.06336341
11/16/2008	223.745659352949	86.479152200608	1.04319576974777E-05	0	0	0	0.617858452766718	0.605903456912654	41.3816930273858	11.1111742766217	0	0
11/17/2008	233.121828062983	90.1818652165538	4.73610146750803E-10	0	0	0	0.575679804435711	0.564540927291975	40.8060112307409	6.14597750569179	0	0
11/18/2008	239.248847506396	92.7047202362761	2.15018673973007E-14	0	0	0	0.549571335140974	0.538937633396314	40.2564379642324	3.42579145346841	0	0
11/19/2008	242.92450036391	94.3253395953241	9.76183269600661E-19	0	0	0	0.552417616169666	0.54172884191232	39.7040183775419	1.92204032247711	0	0
11/20/2008	245.17871305483	95.4461973733999	0.00322684318714759	0	0.0164494261834181	0	0.521637444161985	0.521637444161985	40.5298281965914	1.37917485941582	0	1.5385506
11/21/2008	243.856317811848	95.5854474703422	1.46498454051329E-07	0	0	0	0.464744609505106	0.458188554089287	40.1909958316452	0.777118003144149	0	0.12591395
11/22/2008	243.115116813508	95.7440027280103	6.65101952423812E-12	0	0	0	0.41257334058045	0.404590425704764	39.7784209565813	0.440641193014466	0	0
11/23/2008	241.736176176035	95.6195796369749	3.01955819249696E-16	0	0	0	0.404760129694943	0.396928393548496	39.3736593018212	0.251130525290684	0	0
11/24/2008	280.844008305485	95.2570556087213	0.119963396612678	0.0370332645502797	0.119592071004543	0	0.387662008942506	0.387662008942506	41.9995535846095	8.2198931095311	0	12.7686240545
11/25/2008	244.313447884794	95.5377994708638	5.44632978029196E-06	0	0	0	0.365174584544665	0.358108792767797	41.6343775900407	4.43945683232321	0	0
11/26/2008	246.579510180411	96.5962734089927	2.47262989488889E-10	0	0	0	0.341703554245488	0.33509190550003	41.2926727010986	2.44000814580391	0	0
11/27/2008	247.424501124611	97.1022245482602	1.12257223556687E-14	0	0	0	0.347276621849987	0.34055713960012	40.9453947077063	1.35499462478509	0	0
11/28/2008	247.288387859283	97.2127057552678	5.09647006480701E-19	0	0	0	0.345845971252869	0.339154170980044	40.5995473560345	0.75843893545382	0	0
11/29/2008	246.177238091803	97.0415461509068	2.31379382978683E-23	0	0	0	0.355321416331557	0.348446275149901	40.2442245070588	0.427306073285735	0	0
11/30/2008	318.541830414596	97.0938401599188	0.106020344910009	0.213767252681959	0.114707569349865	0	0.367841818136331	0.367841818136331	41.9995535846095	6.52678944057086	0	11.775727409
12/1/2008	251.5413237531	97.5858809652554	4.81331621231059E-06	0	0	0	0.380629946785306	0.373265109334362	41.6189220740262	3.53846559722691	0	0
12/2/2008	252.528000516857	98.3697866165566	2.18524217963233E-10	0	0	0	0.399586403286816	0.39185477613904	41.2193340147383	1.94877619308123	0	0
12/3/2008	254.529250003133	98.6536367994204	0.00300476331699992	0	0.02532762867233	0	0.369253499316646	0.369253499316646	41.9995535846095	1.73784728525572	0	1.83353125
12/4/2008	252.352210971836	98.5260019329898	0.000159828281812469	0	0.00392316582827584	0	0.349635396140696	0.349635396140696	41.9995535846095	1.25279612342534	0	0.560644524
12/5/2008	251.023640530178	98.4001475517937	7.256192768342E-09	0	0	0	0.357135575793052	0.350225333372994	41.6424164939771	0.694590822287583	0	0
12/6/2008	257.557441660304	98.0772094361141	0.0154815944894698	0.00859117252223349	0.053555102581646	0	0.351320886892514	0.351320886892514	41.9995535846095	2.59519676416395	0	3.919303758
12/7/2008	250.523015747226	98.0668847316979	7.02863302432482E-07	0	0	0	0.352809133586782	0.345982604096491	41.6467429347857	1.41282731370266	0	0
12/8/2008	249.882244799757	97.8004193085046	0.000605923601332156	0	0.011730232458744	0	0.377035604892478	0.377035604892478	41.9995535846095	1.12366340024798	0	1.0145918
12/9/2008	743.635661366851	98.9997917306522	0.663822379174958	1.63509520897128	0.186444939347194	0	0.374802659643694	0.374802659643694	41.9995535846095	32.6084384208802	0	44.31978794
12/10/2008	303.922187764037	104.907884910122	0.0369051690541731	0	0.0256990616165938	0	0.368746531464405	0.368746531464405	41.9995535846095	22.7342494734283	0	3.602779874
12/11/2008	298.066944262037	108.039171724229	1.675492082931E-06	0	0	0	0.365567610246667	0.358494216533103	41.6339843707181	12.2246112429693	0	0
12/12/2008	316.36197536579	113.634189088687	7.60672228826876E-11	0	0	0	0.350116774450737	0.343342340145633	41.283866054336	6.64668325014543	0	0
12/13/2008	326.68087421942	117.42385593595	3.45344657610031E-15	0	0	0	0.361961437423514	0.358936494155305	41.1275284572841	3.64279753758229	0	0.20562544
12/14/2008	335.621606612951	120.39093105971	0.012547967622378	0	0.0179453425647856	0	0.367839077742182	0.367839077742182	41.9995535846095	2.85501852491047	0	1.943819514
12/15/2008	390.025338283284	121.809651754295	0.16110419165089	0.051484433065049	0.13149134990504	0	0.369966203184228	0.369966203184228	41.9995535846095	13.7915764979067	0	15.492207
12/16/2008	371.066076293278	124.901422478491	0.0166517704759737	0.0778873647794316	0.0333760001075155	0	0.38652520919154	0.38652520919154	41.9995535846095	10.3229127207341	0	2.971715206
12/17/2008	353.672090706085	126.574994633785	7.55989210029817E-07	0	0	0	0.378449536787811	0.375782004700507	41.8616875230637	5.49884602178646	0	0.240585163
12/18/2008	376.21485069402	130.310633187308	0.0357395473521893	0.00898475952306654	0.0446128734973099	0	0.39702104605867	0.39702104605867	41.9995535846095	6.25531285770407	0	4.54986935
12/19/2008	393.78464638218	132.312365225019	0.0728914488329495	0.0173746587668024	0.0565023648839977	0	0.391543735666558	0.391543735666558	41.9995535846095	8.88186866822281	0	7.07894772
12/20/2008	374.840270820319	133.557314735967	3.30926665730188E-06	0	0	0	0.375826197212648	0.368554309804886	41.6237257083288	4.71154911894836	0	0
12/21/2008	380.377447626199	135.869079646819	1.50240473806972E-10	0	0	0	0.347205930441153	0.340487818571376	41.2765182272419	2.54073948934829	0	0
12/22/2008	381.406740884973	137.014703152934	6.82090695831932E-15	0	0	0	0.349705324002126	0.342938851172556	40.9268113427386	1.38412219996512	0	0
12/23/2008	682.503905675054	139.439373822853	0.372344454099477	1.00199562800655	0.165367784891278	0	0.367008438163855	0.367008438163855	41.9995535846095	18.0976459311661	0	28.157870923
12/24/2008	575.837372676591	146.138659308411	0.280745984403381	0.403433265576146	0.0383655642440944	0	0.364789107197497	0.364789107197497	41.9995535846095	21.6394463577926	0	16.856864025
12/25/2008	444.138458666778	150.285383723124	1.27458479730101E-05	0	0	0	0.380624663415812	0.373259929989989	41.6189272318337	11.3127286357385	0	0
12/26/2008	468.688504948065	157.577831900999	5.78660602737788E-10	0	0	0	0.432977998203995	0.429001907497424	41.4134319771807	6.00171120524903	0	0.22748466
12/27/2008	505.624999122856	163.620919410725	0.0775287284103303	0.0138672821640017	0.0311186299711277	0	0.445553656994379	0.445553656994379	41.9995535846095	7.30546596975776	0	6.060836
12/28/2008	530.572902129493	166.909240156195	0.133617533409409	0.022358428499159	0.0346323335961865	0	0.403600150682001	0.403600150682001	41.9995535846095	10.8364669675197	0	9.0992032
12/29/2008	499.827620794699	168.991534869473	6.06622663182487E-06	0	0	0	0.396115670107017	0.388451199755276	41.6034361805825	5.63515761182925	0	0
12/30/2008	509.091112714643	172.812147389025	2.75406263007967E-10	0	0	0	0.415000909707959	0.406971027387569	41.1884334627255	2.98503541287722	0	0
12/31/2008	509.860502814845	174.691895769845	1.25034249967089E-14	0	0	0	0.433523516166821	0.425135238469331	40.7549080673742	1.59897214887688	0	0
1/1/2009	505.844378928629	175.176543183706	5.67654616640971E-19	0	0	0	0.448839804828957	0.440155171160448	40.3060663169696	0.86424884130744	0	0
1/2/2009	499.001000188786	174.678353955955	2.57714797248944E-23	0	0	0	0.430238675481531	0.421913956253565	39.8758257869684	0.470738877530093	0	0
1/3/2009	487.351909414023	172.689122366852	0.00293640237426691	0	0.0250539049606073	0	0.496806501514359	0.496806501514359	41.0518068782238	0.5295483380444	0	1.943404074
1/4/2009	505.365430424254	171.421593890381	0.0645052647593006	0.024721531681023	0.0959855853266617	0	0.471399097949503	0.471399097949503	41.9995535846095	5.6977450948887	0	8.7660141
1/5/2009	482.784866211638	171.431425220828	2.92853448938201E-06	0	0	0	0.424932724444531	0.416710669936343	41.5746190641848	2.94322411811268	0	0
1/6/2009	513.641982322337	171.671034640814	0.0860316865614417	0.0269440672350658	0.106637027082925	0	0.420454045668982	0.420454045668982	41.9995535846095	9.01713944702418	0	10.3781397383
1/7/2009	492.03529978325	172.998756659411	0.00207000329001588	0	0.013399694390977	0	0.407668823412892	0.407668823412892	41.9995535846095	6.06480777792975	0	1.20697392
1/8/2009	490.524895916329	173.523433544015	9.39780039748832E-08	0	0	0	0.400521582220136	0.394042318338085	41.664690043608	3.16893816811669	0	0.065659694
1/9/2009	490.869387795053	174.128922884335	4.26659477968402E-12	0	0	0	0.417443646531353	0.409366497926198	41.2472446897664	1.68527732708184	0	0
1/10/2009	544.688879000009	173.949142047995	0.164660586667987	0.055653090375343	0.132382140613872	0	0.438130825267114	0.438130825267114	41.9995535846095	12.2793336246304	0	15.79024832
1/11/2009	497.024959482141	175.030191140004	7.47557906939124E-06	0	0	0	0.424829640329202	0.416609579098596	41.5747222399134	6.33079289244739	0	0
1/12/2009	506.812114399984	177.907424805852	3.39390764684395E-10	0	0	0	0.417915025520525	0.409828755454333	41.1568055550175	3.33610901530015	0	0
1/13/2009	510.273611239516	178.942266489999	0.011231741111789	0	0.0284151992695355	0	0.364353157247613	0.364353157247613	41.9995535846095	2.98592171792331	0	2.41340765
1/14/2009	512.180729973655	178.79287519835	0.0273522253862389	0	0.040457951550241	0	0.340338609309625	0.340338609309625	41.9995535846095	4.35085200490719	0	3.844934221
1/15/2009	503.359498061409	178.847299456493	1.24178911138317E-06	0	0	0	0.299767343211397	0.293967121196733	41.6997850907851	2.27184063180387	0	0
1/16/2009	500.395093534529	178.759893428235	5.63771384366417E-11	0	0	0	0.286946752221451	0.2813945966433	41.4128372505642	1.20913030158314	0	0
1/17/2009	494.406253890935	177.808279093857	2.55951812523263E-15	0	0	0	0.296298449570084	0.2905653470514	41.1165376917393	0.650903951086919	0	0
1/18/2009	482.991531142672	175.329738819131	0.000747906947135598	0	0.0129959412493142	0	0.294822776543373	0.294822776543373	41.694486631456	0.524435103854973	0	1.00513191
1/19/2009	477.894298444563	174.272730694672	3.39549228688081E-08	0	0	0	0.26717244702385	0.262002905490057	41.4273132107528	0.282638529734047	0	0
1/20/2009	469.239447721529	172.201143199639	1.54155111333457E-12	0	0	0	0.255883678113549	0.250932563705152	41.1714286132221	0.154087522627679	0	0
1/21/2009	460.394051402589	169.957586507289	6.99863122706354E-17	0	0	0	0.260779794742771	0.255733944774504	40.910647895105	0.08467541915916	0	0
1/22/2009	451.588224165289	167.617522091385	3.17737366142594E-21	0	0	0	0.266792313387668	0.261630126492148	40.6438546512576	0.0468404639906727	0	0
1/23/2009	442.941215237471	165.232734878834	1.44252541057774E-25	0	0	0	0.273822861590835	0.268524639815111	40.370030849512	0.026061197154258	0	0
1/24/2009	434.514429636461	162.838546083667	6.54905523208231E-30	0	0	0	0.285107146551052	0.279590583964148	40.0849227397396	0.0145752625450952	0	0
1/25/2009	429.719206126338	159.39786886409	0.0218128163167483	0	0.0620881934017066	0	0.310442120896307	0.310442120896307	41.9995535846095	2.10699007142514	0	4.64665611
1/26/2009	419.384538042935	157.642397268313	0.000870271531764682	0	0.0139802676013392	0	0.317740393301594	0.317740393301594	41.9995535846095	1.87151021179192	0	1.085194559
1/27/2009	1776.9977465223	159.79708619073	1.00407002308479	5.59448364328175	0.199264826868721	0	0.313172044238448	0.313172044238448	41.9995535846095	45.3617585109554	0	62.50615629
1/28/2009	866.831748775493	174.619173429048	0.586569660072416	1.02118669379637	0.0407741043040206	0	0.318221482541599	0.318221482541599	41.9995535846095	50.2548729882388	0	32.7395586
1/29/2009	572.16630088674	185.288061586434	2.66302213680851E-05	0	0	0	0.335015083062822	0.328532846169406	41.6645374654862	25.7285411056146	0	0
1/30/2009	666.505152957724	206.68735217591	1.20901017966979E-09	0	0	0	0.315870598087161	0.309758789284086	41.3486659091871	13.2901856547289	0	0
1/31/2009	716.854128325209	221.700620961306	5.48889772392176E-14	0	0	0	0.326874085515817	0.320549368959776	41.0217908515372	6.91944376028299	0	0
2/1/2009	735.902489985982	231.306847378701	2.49195571139755E-18	0	0	0	0.319928972135531	0.313738636938462	40.7018609471142	3.63354324888349	0	0
2/2/2009	736.615421120605	236.670158220322	1.13134614268677E-22	0	0	0	0.321019166407036	0.314807736662987	40.3808408646342	1.9243661816817	0	0
2/3/2009	721.737003307195	238.682497153547	0.00327228566044259	0	0.0263666843379621	0	0.317575897917762	0.317575897917762	41.6259692372243	1.41587497083738	0	1.849381195
2/4/2009	711.964065928927	238.254114531672	1.48561539147133E-07	0	0	0	0.297508689277638	0.291752165425978	41.3284597352299	0.751946347273333	0	0
2/5/2009	695.91142301502	236.983958814188	6.74468344269645E-12	0	0	0	0.313185939616806	0.307126074885939	41.0152729593039	0.403699102276515	0	0
2/6/2009	678.45916941104	234.561544114109	3.06208154568751E-16	0	0	0	0.347336578332846	0.340615929317314	40.6679354748889	0.218485996808581	0	0
2/7/2009	660.595647183425	231.388623831368	1.39018287101139E-20	0	0	0	0.37743246021175	0.3701294827355	40.2905020534455	0.119074222894809	0	0
2/8/2009	642.898284285988	227.748942316694	6.31142047009517E-25	0	0	0	0.39739304087797	0.38970384382708	39.8931080251705	0.0653012906488603	0	0
2/9/2009	625.667614531413	223.839860418686	2.86538046043943E-29	0	0	0	0.490405962114365	0.480917048461479	39.4027008750696	0.0360157251568624	0	0
2/10/2009	604.997498896298	217.913037042735	0.0110441009787851	0.000145988178608719	0.0461307851541887	0	0.536298876953531	0.536298876953531	41.8009124346715	0.417694846750818	0	3.491230586
2/11/2009	710.947287145538	216.368899899381	0.154802146537527	0.351061733327991	0.129866178925141	0	0.557095623790752	0.557095623790752	41.9995535846095	9.35963973870169	0	15.269631844
2/12/2009	607.584339430818	217.063016963184	7.02800657989641E-06	0	0	0	0.564898664225752	0.553968382369682	41.43465365774	4.7654429718646	0	0
2/13/2009	610.122469753929	217.857693650247	3.19071005097586E-10	0	0	0	0.628664048070036	0.616499962737476	40.8059882438085	2.48435005310183	0	0
2/14/2009	604.800696655577	217.029918184607	1.44858012206731E-14	0	0	0	0.701826307727801	0.688246597679517	40.104160455149	1.31267583924002	0	0
2/15/2009	595.309851263255	215.127224748629	6.57654357972681E-19	0	0	0	0.673528527170227	0.660496353211719	39.4306305488587	0.700907615108366	0	0
2/16/2009	583.509321867544	212.527975567441	2.98574616599E-23	0	0	0	0.609419867432072	0.597628138095355	38.8212094716391	0.377561107416262	0	0
2/17/2009	570.766509652627	209.493528817832	1.35552666224456E-27	0	0	0	0.626553785513966	0.614430529628597	38.1946544814132	0.204943867551495	0	0
2/18/2009	552.316658133517	204.568353081036	0.00301128050972242	0	0.0253535421093728	0	0.605460431508618	0.605460431508618	39.3863453503157	0.348572439707812	0	2.071414582
2/19/2009	545.293672672676	202.805607503644	1.36711923636777E-07	0	0	0	0.533131821959431	0.525624187037088	38.9983348476318	0.183065961679626	0	0.145122278
2/20/2009	533.233182652743	199.451766127479	6.20671173080915E-12	0	0	0	0.499481557040513	0.489817033896348	38.4988524233691	0.0980639638163075	0	0
2/21/2009	550.32447778014	195.16348214618	0.0846942232794455	0.0373343668207209	0.106042555471962	0	0.476159419484273	0.476159419484273	41.9995535846095	4.41999184094309	0	10.33399663
2/22/2009	520.048701606588	194.489047197761	3.84511178818006E-06	0	0	0	0.45534370132278	0.446533205559366	41.5442091489822	2.27608644944507	0	0
2/23/2009	515.154953624698	193.089641825019	1.74567805112296E-10	0	0	0	0.434096934836028	0.425697544730964	41.1101115408144	1.20041889656355	0	0
2/24/2009	507.919200435101	191.06906182691	7.92536609089069E-15	0	0	0	0.458993736549177	0.450112615042673	40.6511171204635	0.641575238084212	0	0
2/25/2009	499.2508640202	188.659621027767	3.59811063868496E-19	0	0	0	0.505908856922357	0.49611996902524	40.1452075407598	0.346373928244643	0	0
2/26/2009	503.604118518481	185.210346747209	0.0396394554931047	0.0174807503054621	0.0794745287607186	0	0.550070096954045	0.550070096954045	41.9995535846095	3.10056295369954	0	6.70619954
2/27/2009	1314.31606751562	187.166547665882	0.327300719520089	3.71887207790673	0.160301298431778	0	0.526379357988851	0.526379357988851	41.9995535846095	15.2204205591582	0	25.72725242
2/28/2009	520.022988109525	189.692011644838	1.4859429677417E-05	0	0	0	0.528669757769274	0.518440465242482	41.4708831676887	7.86645411749541	0	0
3/1/2009	532.680718254921	193.738406734242	6.74617063665276E-10	0	0	0	0.538264059649718	0.527849125399009	40.9326184692743	4.14349016918406	0	0
3/2/2009	535.397335916627	195.495680022402	3.06275673069835E-14	0	0	0	0.492599400070456	0.483068036237723	40.4400185140968	2.20785877760923	0	0
3/3/2009	532.309958921055	195.642104413533	1.39048940453394E-18	0	0	0	0.504972141907278	0.495201376004822	39.9350458332004	1.18755069638303	0	0
3/4/2009	525.627271116705	194.6771418284	6.31281213012744E-23	0	0	0	0.574125818795112	0.563016989705044	39.3609194356098	0.643924453116763	0	0
3/5/2009	516.963080727116	192.962228648431	2.86601227311439E-27	0	0	0	0.659255101614907	0.646499095300719	38.7016637082233	0.351645702866023	0	0
3/6/2009	507.367711788873	190.754560274461	1.30116755897824E-31	0	0	0	0.714146182359514	0.700328081318035	37.9875168898441	0.193259987312188	0	0
3/7/2009	497.41597063643	188.2348998188	5.90729157868442E-36	0	0	0	0.770730212590706	0.755817259647198	37.2167860357631	0.106828283219476	0	0
3/8/2009	498.71618211355	184.276552377529	0.0456049825552151	0.0173543268090492	0.0840204182721237	0	0.776472507282476	0.776472507282476	41.9995535846095	1.6379065760405	0	7.475866037
3/9/2009	479.465048870196	183.036128096845	2.0704630048269E-06	0	0	0	0.858489782728166	0.841878757732186	41.141063186573	0.847142375370905	0	0
3/10/2009	472.208835358929	180.82329668078	9.39988749950622E-11	0	0	0	0.904351071521372	0.88701982323618	40.2453503136772	0.449417192570318	0	0.008638795
3/11/2009	566.235125096736	178.453644979909	0.14580436045879	0.306154327778773	0.127434520140285	0	0.942662644721589	0.942662644721589	41.9995535846095	8.51008543938251	0	15.06450877
3/12/2009	472.745918445463	178.982255974517	6.61950772389473E-06	0	0	0	1.01352129323309	0.993910541886948	40.9860317380719	4.4175262582317	0	0
3/13/2009	475.112371601852	179.782371603162	3.00525185726766E-10	0	0	0	1.05708339678579	1.03662975595266	39.9289478236452	2.34240752144894	0	0
3/14/2009	473.531158560966	179.414209135899	1.36438223238546E-14	0	0	0	1.04266577830374	1.0365188662187	39.6112629430223	1.25733583351182	0	0.72498135
3/15/2009	468.541970987758	178.257383311271	6.19428575195244E-19	0	0	0	0.99765349083933	0.978349765210478	38.6136090747771	0.681338826703857	0	0
3/16/2009	461.777302021793	176.576320096628	2.81220138067122E-23	0	0	0	0.915726618275186	0.898008105511541	37.6978821605933	0.37214945358941	0	0
3/17/2009	454.162915814011	174.555600169927	1.27673745160305E-27	0	0	0	0.837390400035624	0.827804499425272	37.2024642158402	0.204670585736547	0	0.34197268
3/18/2009	456.209017284939	171.26102953241	0.0397407201052072	0.0133934764077536	0.0795557050289019	0	0.849274506063693	0.849274506063693	41.9995535846095	1.25404619477786	0	7.0148335
3/19/2009	608.147979384169	171.482806077549	0.177991295585423	0.570408453402276	0.135563291343242	0	0.766069579156609	0.766069579156609	41.9995535846095	10.6144431065176	0	16.9714906
3/20/2009	457.343849796445	172.73576380089	8.08079231791218E-06	0	0	0	0.766382150128689	0.751553320414653	41.2331713530766	5.53260325491079	0	0
3/21/2009	462.824293810185	174.618252851304	3.66867403658614E-10	0	0	0	0.780102425216418	0.765008119487869	40.4530688865763	2.94062008829455	0	0
3/22/2009	462.937976719048	175.06465854366	1.66557543582375E-14	0	0	0	0.844837957625065	0.828491074818023	39.6082309289512	1.5811824698497	0	0
3/23/2009	459.527992092805	174.518883811151	7.56170078005309E-19	0	0	0	0.901967762096841	0.884515466372538	38.7062632142467	0.858032562008795	0	0
3/24/2009	450.505561416306	172.457722143429	0.000209743804190556	0	0.00697339202592664	0	0.96353232774581	0.96353232774581	39.0084604327855	0.600033397008657	0	1.334771
3/25/2009	477.626489152753	170.974151242435	0.092173857702531	0.0310965497540189	0.109272176010736	0	0.983724269813146	0.983724269813146	41.9995535846095	6.0845145152415	0	11.395053883
3/26/2009	460.658745271984	171.320423799186	0.0215273483113462	0.00891362848827248	0.061736006016126	0	1.00431060794452	1.00431060794452	41.9995535846095	6.62170892453222	0	5.30735332
3/27/2009	453.795571284503	171.923704068936	0.000173805444699811	0	0.00633870237578227	0	1.03616120691526	1.03616120691526	41.9995535846095	4.31856288779802	0	1.372690076
3/28/2009	515.195086241347	172.719236124074	0.172774731576519	0.0577654728025465	0.134347043025112	0	1.02549312255669	1.02549312255669	41.9995535846095	14.7888666779739	0	16.898535109
3/29/2009	474.926309106669	175.957219019469	0.00126393263294181	0	0.0106140522692888	0	1.03974237245259	1.03974237245259	41.9995535846095	9.59519728561691	0	1.65321703
3/30/2009	475.714471850847	177.43722772318	5.73824527600864E-08	0	0	0	1.0907220523795	1.06961751889398	40.9088319790686	5.02555407706764	0	0
3/31/2009	727.920600659007	182.706642652669	0.260743063157532	0.828697739882983	0.151169668573322	0	1.11752173118504	1.11752173118504	41.9995535846095	15.5096370168459	0	22.40656642
4/1/2009	514.252832883294	185.904453654506	1.183771675342E-05	0	0	0	1.08683823193201	1.06580884549841	40.9127159050647	8.05162842428358	0	0
4/2/2009	714.342339469232	193.510072339525	0.290436389756122	0.521593727226598	0.0788783424988647	0	1.06815923038836	1.06815923038836	41.9995535846095	18.1697504984634	0	20.15572809
4/3/2009	590.556664365694	200.456814993795	0.0698650142973306	0.0148935348136136	0.030388679523573	0	0.976309814683631	0.976309814683631	41.9995535846095	14.7434960629575	0	6.157094038
4/4/2009	578.92210842992	204.11961477614	3.17186674195145E-06	0	0	0	0.959460089191041	0.940895358439754	41.0400941221518	7.61543698300926	0	0
4/5/2009	634.690629357544	211.903467999365	0.114950646235346	0.0235921964346203	0.0337183814528115	0	0.955814067611332	0.955814067611332	41.9995535846095	10.0460746597869	0	8.63958206
4/6/2009	606.712649660559	213.806598713895	5.218751265235E-06	0	0	0	0.923653565229738	0.920157725310957	41.8188831381884	5.1827301147503	0	0.742982428
4/7/2009	614.061531405147	217.628954263397	2.36930940889359E-10	0	0	0	0.891986290444216	0.874727118088249	40.9268975565776	2.72438103718003	0	0
4/8/2009	612.136189091237	218.957644292617	1.07566480749434E-14	0	0	0	0.897904315449022	0.880530633771574	40.0289939962974	1.44863612861895	0	0
4/9/2009	696.98650704891	218.808129673583	0.183005833391303	0.218358058310186	0.136700918594846	0	0.907192199654402	0.907192199654402	41.9995535846095	11.7961095839191	0	17.4306745
4/10/2009	647.736464481532	222.205580601624	0.0752753383124571	0.0176533586335238	0.0570537684706844	0	0.935482323290246	0.935482323290246	41.9995535846095	11.7942684498816	0	7.774249807
4/11/2009	630.511513019111	224.434838824856	3.41749507223055E-06	0	0	0	0.932273527603852	0.914234829199406	41.0672809685455	6.02668052633734	0	0
4/12/2009	640.619037245607	227.949501598393	1.55154036242979E-10	0	0	0	0.93829588393387	0.920140657464716	40.1289860440551	3.14417345066021	0	0
4/13/2009	676.048808999757	229.106400161012	0.119553012880543	0.0284379852661808	0.0649814226788761	0	1.01158984583374	1.01158984583374	41.9995535846095	7.46496387033603	0	10.54896136
4/14/2009	642.019493718728	229.785201132135	5.42769838767368E-06	0	0	0	1.02563234645713	1.00578723250178	40.9739223775155	3.81982124251945	0	0
4/15/2009	641.971063240817	230.883407482393	2.46417125572532E-10	0	0	0	1.06857656356157	1.04790051484849	39.9053470475782	1.99828649677594	0	0
4/16/2009	634.914325384073	230.11786610866	1.11873201932574E-14	0	0	0	1.0752749898662	1.05446933163067	38.830073345477	1.05873878779444	0	0
4/17/2009	623.563444922781	228.104064110806	5.07903551004949E-19	0	0	0	1.13135407429921	1.10946333269439	37.6987206744668	0.566597123426112	0	0
4/18/2009	610.254606484439	225.276078290914	2.30587855417394E-23	0	0	0	1.24078305284991	1.2167749525877	36.4579392131646	0.305800290168868	0	0
4/19/2009	629.075684774473	220.519208875003	0.117054463493037	0.0387306949688119	0.118615881814821	0	1.25224469646667	1.25224469646667	41.9995535846095	5.51762702139856	0	13.432411735
4/20/2009	593.674555240741	219.12383144632	0.00728335191946727	0	0.0382103107376463	0	1.25983295592293	1.25983295592293	41.9995535846095	5.04451480991964	0	3.6107755653
4/21/2009	589.131386996779	218.226297273896	0.00299784947092674	0.000203028299196017	0.0252987864965969	0	1.24558566079537	1.24558566079537	41.9995535846095	4.015542990912	0	2.708000803
4/22/2009	583.659359235102	217.603985505822	1.3610215541867E-07	0	0	0	1.21927520917096	1.1956832645711	40.7802801407354	2.07730803620911	0	0
4/23/2009	574.106973058761	214.878991491498	0.000619912277153993	0	0.0118614370783908	0	1.30976825904744	1.30976825904744	41.3051874334334	1.38084284926034	0	1.954831
4/24/2009	568.23505079793	213.506071818729	2.81439738416586E-08	0	0	0	1.44580389111419	1.41782880635702	39.8593857512363	0.731712240877732	0	0
4/25/2009	557.710806929198	210.739615119187	1.27773443564874E-12	0	0	0	1.55196390874992	1.52193471639749	38.3074242746421	0.392376021796321	0	0
4/26/2009	546.202070627375	207.611250698716	5.80090536336499E-17	0	0	0	1.76032064749236	1.72625992704161	36.5471064542879	0.212338117273342	0	0
4/27/2009	534.409640245415	204.277957355665	2.63360696055507E-21	0	0	0	1.90345117141984	1.86662099495371	34.6436584130436	0.115794564534201	0	0
4/28/2009	565.694259563753	199.552445951883	0.151369963466107	0.0513352481810199	0.128954734327804	0	1.94760003073707	1.94760003073707	41.9995535846095	5.74385777934428	0	16.435670552
4/29/2009	517.944251107292	198.735746437593	6.87218570951281E-06	0	0	0	2.05538320442418	2.01561326890529	39.944173915393	2.94875077647025	0	0
4/30/2009	634.809270973467	198.670537240953	0.165812184640645	0.339385738921331	0.132666603238893	0	2.22069593761176	2.22069593761176	41.9995535846095	10.4081510380583	0	17.647038656
